,Topic1,Topic2,Topic3,Topic4,Topic5
ithis,0.2000419382193561,0.2056980200167157,0.20000971470962053,0.20003546550579515,1.3452549207886115
iti,0.9481300586485603,0.20643075701210054,0.2000060883819187,0.2000139027849875,0.20000440296648256
itiching,0.20001708969161594,0.20371343857909235,1.2959215089071914,0.20989559341902927,0.20429586271051994
itis,0.20001702834642462,1.1086651419110354,0.20000447008204217,0.2027013706359826,0.20162054949327773
itit,0.2000231910451447,0.20611740658892883,1.1813035692097174,0.20346335036063426,0.20682201037574077
itll,0.20279050651943822,6.346603413430642,0.20415573714145183,0.20130170743489867,0.20145092684896315
itlooks,0.20003770617634373,0.798431702614061,0.20235714987017908,0.20001757121180636,0.20000668268940075
itmy,0.20001004056073615,0.2048203670400253,0.20000234418583077,0.20000522593868403,0.9713296061287702
itnever,0.20004257331830608,0.20122540821111576,0.9777214416793145,0.20001792557235776,0.20154454534035415
iton,0.2011685094411241,0.2023683613769241,0.2144402902286318,2.3458824035636217,0.20000199949793407
itplus,0.20731297063958937,0.8651226986813406,0.202392846748879,0.20651460877638103,0.21177525633491937
itried,0.9161219454670133,0.20107215693029384,0.20047135497333438,0.20000084679578384,0.2035369597982188
itsjackiebella,0.20082294769167336,0.20585339338969838,0.20697157347570688,1.5045056875863725,0.20057823114788192
itslef,0.20005967440224198,0.20660006677549414,1.092648952563879,0.20003419792506014,0.2035563983979789
itsn,0.20006919304340756,0.2060038388559385,0.20001546516064195,0.20004326328969674,1.6548573818114884
itsown,0.9161206836044853,0.20107220148304333,0.2004713731996842,0.20000084696389644,0.2035381587167838
itsso,0.9161227503190531,0.20107213601159488,0.20047134576450856,0.20000084684516556,0.20353618503318766
itsy,0.20554093267014192,0.2112688304372021,2.308363362219055,0.20063077534443913,0.20305913676695786
itt,0.862189933471707,0.20561919213271235,0.20143479483242274,0.20004335166895307,0.20056583022620245
itthis,0.20001694620627183,1.9412895274936677,0.2000040468636234,0.2000095166159718,0.20628999821768695
ittitated,0.20001650920265146,0.2048870630659418,1.544439741717676,0.20371011204747733,0.20915333983390555
ittle,0.20983800194162264,1.4401648012726846,0.22650293127183346,0.20003005922684752,0.20000763024314347
ittt,0.22047229586128608,1.520137450673947,0.20002108302362104,0.20004526210612844,0.20001406214529607
itttt,0.20004396636525132,1.2985914341718794,0.2000093406687218,0.20002461542759514,0.20302439511977124
ittttt,0.20001282055271316,0.20468184180300056,0.2000028522774509,0.20544181976991802,1.1182293906360556
ittwo,0.2045457370049903,0.2022289062134949,0.20878359086801643,0.22754171562053505,1.406015197839617
itty,6.71045122261086,0.2166090658250931,0.20970894674353366,0.21355760847631605,0.21601455294281421
itvery,0.9161191721147057,0.201072247317838,0.20047139444827464,0.20000084688520078,0.20353960320699452
itz,2.3962023806166517,0.20252339967855987,0.20000080401128306,0.20000202364275602,0.2046588964645201
iuse,0.20771119451847472,0.20195464344984665,0.20000227460921677,0.20676708102621277,0.8308755141414056
iusing,0.20002121231650918,0.20686250383942742,0.2439431912026021,0.20001201978679817,1.1089690386057292
iust,0.20530644781905696,0.20739694452808735,0.2000075008344898,1.1621272365693376,0.20105576931346794
iut,0.20009642577935205,0.22315961632584125,0.20002287677604896,0.20005371855280296,1.3595783885876866
iv,0.2050628401299586,17.900001752172347,0.20290372528860262,0.20417938529225885,0.2067238989275415
ive,0.20296483999151854,280.4001415635925,0.20395778021714356,0.2033416349372876,32.513570780306395
ives,0.2119393201808955,0.20658667862224417,2.594008508825084,0.2042632091428082,0.20744987531005518
ivoire,1.042446332345454,1.554097539763031,0.2319449329372579,0.20315679290142485,0.20222464013250246
ivory,0.20472781287335723,0.21100376685602332,0.20393449608437225,0.20786850069322646,390.17443143261033
ivoryafter,0.2000203347069146,1.0686971430930352,0.20586802106067748,0.20195757688354182,0.21138610342451147
ivoryi,0.20002313453772588,0.23627083682395747,0.20000535992381416,1.0665962467449477,0.2000037119394118
ivy,3.3123785873326526,0.20108039396857122,0.2033317081496749,0.20186287845873802,0.20197611718507524
iwantclearskinnc,0.2014688818358196,0.20016613015846932,0.20135091709618105,0.20051910055608183,0.9426035030120673
iwas,0.20004714004030355,1.45707352741722,0.20465146858138752,0.20002668115536903,0.2078358012172196
iwith,0.20004801188901458,0.2043809511618631,1.611091723894022,0.2454610641219743,0.2000073911397526
iwll,0.97469133155262,0.20569491030258502,0.20000361774500536,0.20015968145380514,0.2000023530343551
iwould,1.5776343636365722,0.20109788087688182,0.20152863713771743,0.2027978679079753,0.20137916828186758
iwth,0.2000175041961261,0.2037152810950752,1.3246329121977871,0.2000101627933483,0.2163860720497011
ix,0.20003703638672637,0.8147388340242869,0.2000080543501262,0.20001787094186638,0.20000556720102178
ized,1.5511040259929996,0.20367730961851843,0.2089273841553291,0.20202578242481048,0.21125601164071295
jab,0.2018133474618408,0.20238061875291935,0.20309206498626237,2.186208278314936,0.20045797993340825
jack,0.20000127041161836,0.20133357518411282,0.20060604327598858,0.7981486100018944,0.20076131393447466
jackass,0.208906294556279,0.2054500975693065,1.3637630637392173,0.2047891737630995,0.20000239672886663
jacked,0.2011146565646125,0.20239754508227153,1.9704251754379043,0.20738162004583313,0.20706539540556365
jacket,0.20005791945822532,0.21276752876924998,4.189804646940952,0.21685827625504217,0.2005182458710127
jackpot,0.20001648816683076,0.20661112937977688,0.20488852445869155,0.2056727480989279,4.291479734461104
jackson,0.20002654026993616,1.018678917605261,0.20000636860680082,0.20001476996124626,0.2069442657715755
jaclyn,0.20005741229026439,1.5918088559621633,0.2000138332315406,0.20003342755479536,0.20000903964883873
jacobs,3.161213918533964,0.20424210224657394,0.20175632672097737,0.205353244462121,0.20389348386944053
jaded,0.6055813565216978,0.5133944391766809,0.20685816808146276,0.20450972359416167,0.20321460395857074
jafra,0.20003880089858284,0.20613812063853967,0.20000950424140818,1.3903547383428712,0.2124520552231124
jagged,0.2000054894316346,0.201805698593802,0.20940382651488498,1.120666185474987,0.20685992648250756
jaja,0.20000663207950808,0.20561876980915814,0.2026589893259148,1.0945017904734897,0.20515474228610864
jam,0.24150897332293736,5.577378075009582,0.21596239222977778,0.22611353484408744,0.2146790123531319
jamaica,1.6406444275042134,0.20131745250855632,0.2137201329586372,0.20283431749161168,0.20860025314596398
jamas,1.6587432628722434,0.2000000084441784,0.20001010602408578,0.20008338517874635,0.20000003314512993
james,0.20461530009403317,0.20537687037885774,0.20212510974036435,1.4101148030142185,0.20000072261853097
jan,0.20412615747244733,0.21250701967031807,16.20417725234147,0.22097247576534984,0.2087976152926576
jane,0.20507384052689925,0.2050234303251319,529.3363651780253,0.20772230409921352,0.2052433774045835
janeiredale,0.2040457199361841,0.20260651652322767,0.20083241234573945,2.269611099663757,0.2080114713330682
janeiredaledirect,1.1769573945257932,0.20031399223095023,0.20059933877537722,0.20206978574424647,0.20137049279237154
janeiro,0.20002465610336642,0.22811674242974217,0.20000567250069698,1.4414837876047424,0.2000037600644895
janet,1.0200228995312732,0.20927337931557247,0.20565381066109997,0.20002282598032953,0.2000059368568841
january,0.21837181811740722,24.54682639676968,0.20337664513123743,0.21097685852349,0.2080763860536853
japan,0.21096821734559276,11.397317937417027,0.20385745284723694,0.21279704117112036,0.6041166195442196
japanese,0.21626387858554474,0.2033651719714551,0.2028221387717455,9.827018573398211,0.20612387053068543
japonesque,0.20668681241473036,10.637390907079418,0.20239530308497508,0.20277096312946052,0.2071722960996749
jar,0.7753376090293106,478.62885857451784,68.42031914872165,328.13097375632816,0.2049981624307889
jara,9.171761221330259,0.20064816304219896,0.2000008408880662,0.21006047612957177,0.20193821437418757
jarcan,0.2000136588372511,0.20095536107375686,0.20124208531248752,1.1057276095085324,0.20000220942543645
jarhanda,0.8256624229110674,0.20392274993201465,0.20157060733294,0.20151691372924221,0.20000110184797013
jars,0.20828617141513955,2.2928165897375496,59.22287460432434,50.23388810382125,19.79880026848384
jart,0.21861451038348767,0.2084209753767362,0.20393631454575728,0.20502347997208556,2.256174978780147
jasmine,2.1847842024031485,0.20181936348822707,0.20107445586030076,3.25162121557274,0.20126672685755592
jasminum,1.5233098305146324,0.20035251796566522,0.20018544238848074,0.20170294107237263,0.2003366187105053
jason,0.20401935513596492,0.2040356716789431,0.20720466149657082,0.20463241976675628,1.1136495048914787
jat,0.20000419337277323,0.20224685137276052,0.2000024865924024,1.112299414497446,0.20354937796308373
jaundice,0.20710438029497802,0.20263725325249526,0.20763256226484123,0.2033343381607355,3.1965699541507933
jaundiced,0.20566529937933645,0.22196471324034422,0.20071565795704532,1.5984431424474326,13.371219871489984
jaundicednot,0.20006272002033448,1.1128702679866214,0.20001394693141883,0.20003538346566152,0.20002624207945996
jaundinced,0.2000182859646705,0.2077398410386843,0.20083616168922538,0.2000087496929072,0.8424154205565428
java,0.205839269561534,0.20165317540067404,0.20561231576847278,1.4727270783428703,0.20463363094640535
jaw,18.946879298406824,11.606679433423407,0.20697138599496556,0.20537777682571112,46.834955864513844
jawbone,0.22119213727386391,0.2197527221268032,0.2069973651147189,0.9126714291466326,0.2111923760733378
jawline,3.381373757194675,18.63176098836494,0.20762182458131417,0.20643058187003754,62.16330873757404
jaws,0.2021450778854132,0.2020158388818886,0.9439314074457577,0.2021193598423412,0.20864513712942773
jazz,0.20199171525779988,0.20765015874767104,0.20423064874483876,4.413152553220793,0.2107418708274894
jb,0.20998701060253655,0.202352418389334,0.20000107048698856,1.7978406674729925,0.20534957972113194
jc,0.20000647400274754,0.20298573015907148,0.20756868753054813,1.1509935463650491,0.20358807186555744
jcp,0.8687618379458079,0.2081958540461577,0.20000425303563862,0.20001101340906868,0.4881695512419762
je,0.20209026138478922,0.20446874263314696,0.20727687186267157,1.2200741034509852,0.2031218415739416
jealous,0.20800089803416205,0.20312519759027367,0.20095513146224994,0.20035473653043528,5.455050800703559
jeans,0.974698049262927,0.2056882615154535,0.20000361739904918,0.2001596130988799,0.20000235280962714
jelly,18.189824964684057,0.20549450398676158,0.21258120206840353,5.4780357661222405,0.20341455980472736
jen,0.2000134992995088,0.20455360808133202,0.20294309722353562,1.5919323259825684,0.20000210923891396
jenluvsmakeup,0.20418311779582773,0.20299730880372982,1.2774639200668763,0.20001305426436167,0.2110075383658453
jenner,0.8022859491337059,0.20063897387197321,0.20041257212019967,0.20000223905161343,0.20097252939345345
jennifer,0.20029119758967742,0.2035844014225034,0.20473229422243938,3.8085740862947945,0.20141070035663747
jerffree,0.2000130864768474,0.207352488142209,0.20000333371180262,1.5831809203078058,0.2013727404170123
jersey,0.2015948862926242,0.20533032767869855,0.20676036026321218,3.4288307778017533,0.2088518703393971
jesh,0.20001446247287025,0.20802720572373895,0.20000338954789273,1.1619262362480047,0.20053315043425857
jessie,0.22959539770448675,0.44716971763946634,0.2000157134006753,0.9824637756758121,0.21260880761681938
jesus,0.21214852265807638,0.20414347059302296,0.2132128381789936,0.20002166565780838,1.3405394783406004
jet,1.140397409665989,0.20432730657363538,0.20350957221715676,1.8867436979553063,0.204869843991042
jewel,1.2860123795691152,0.2041384488217138,0.20276077075543794,0.20000913723554237,0.22704397323977682
jewelry,0.20213960748943652,0.20116919994053892,2.0465474034792615,0.2017244527943698,0.20395475021343176
jewlery,0.9115218810912887,0.20087772542724444,0.20712102633323431,0.20140033423134973,0.20849743065509269
ji,0.20241637958549016,0.20332945657264026,0.20296263427893826,449.09258205148876,0.2170798522339433
jiffy,0.2048715854294413,0.20188481531538618,0.20000681905468431,0.2000165737267822,1.2020360766852527
jiggled,1.2290992285503983,0.20408566968689368,0.21052206866310974,0.20140247496563599,0.20920028470510568
jim,0.20089051212053027,0.20001521840987446,0.20149014699440854,0.20139712010035066,2.0310686233313584
jimmied,0.21033408993997,0.20547142448316982,0.20542228399049348,0.20832363205628354,1.0583777489168356
jinx,0.2005822173626735,0.20172052492359285,0.20024966837826663,0.20030417970474032,2.218312199522695
jinxed,0.20000805836247482,0.20094831082456,0.20210303826297404,0.2002437163318695,1.690441229183964
jinxing,0.20150763373135014,0.2018801558595179,1.1962229043099988,0.20000601843199534,0.20364183226060217
jipped,0.20206849112555272,0.20228532018272705,0.9974562679887463,0.2000043027953425,0.21464442922884472
jist,0.2052954037156132,0.200301009424004,0.21021797468407,0.2045325359556477,0.9558206601326803
jive,0.21110603088673321,0.20266828532765535,1.3502223189174354,0.20001069772271055,0.20605864270297
jk,0.2000183499051225,0.20120703816231025,0.2062100298128571,0.20000906885560168,1.5180710407286682
jl,0.20279749629476454,0.2061812917687252,0.20000362076278555,0.20446573456458939,1.1733077458627466
jlo,0.20001818469866098,4.510414565414112,0.20780866152688224,0.2053092633978561,0.20699446518766437
jlynne,0.20118226225416727,0.20463175754915053,7.26011883298107,0.20111086591342653,0.21697488873617005
jo,0.20002235452843467,0.22418807922044542,0.20604721985149915,1.363106563462436,0.20252215133872073
joan,0.2044824601580279,0.2052246280939457,0.20650108153756805,0.9670922120163562,0.20165868791643288
job,0.2048247240490064,876.6851740826982,8.854403235334166,0.20792275536167024,0.20653269328749668
jobs,0.2118499177237088,0.20316649643788798,2.8480814843206863,0.20487910893452196,0.2113543503626829
joe,0.20000995052929102,0.20251719906819793,0.20118700959656508,2.1766737192231673,0.2000015971457364
joes,0.20003136204704672,0.2045685301299511,1.0464524728511266,0.2000184410972466,0.20281552673234815
joesoef,0.200035700326657,0.2037735529770079,0.20531365627493028,0.9765676563402348,0.20369865476302024
joey,0.20065650213929873,0.20453049449615676,0.20512191938989913,1.9762422555806098,0.2070530635525346
jog,0.2078110767357401,0.20235476157235088,0.21807561154966457,0.20068420921821528,1.7321781291573937
john,0.20005580284777913,1.5421949598627822,0.2000136884634432,0.25489465603208894,0.2098451943741197
johnson,0.20722843681481032,0.20310622471340428,0.20092280070114937,6.681098074753791,0.20135396885201431
johnsons,0.20142076249792262,0.21242279474927864,0.8412200393103495,0.2000022504421436,0.21098055525437961
join,0.21319097625992167,6.349384895261841,0.20643267735025622,0.2063795397215511,0.2071926233445575
joined,9.92584857179254,0.20221855268328692,0.20336716760995013,0.20237926880137186,0.20589202880010596
joining,2.072663107317311,0.20260056499682777,0.2014232138553654,0.2049661517922711,0.2037964081387418
jojo,0.20391113207073702,0.20510704797122936,0.20000542303057958,0.8762544672753511,0.20000359611777524
jojoba,0.21719873193267428,0.20413888595832044,15.198090503941504,0.20732580741903375,0.20583502622328279
joke,0.20691221123860398,28.12585631423445,35.488396733356055,0.20454428193397617,0.20790751420134754
joker,0.9563511953080798,0.20000208329821462,0.2024822719036506,0.20001647995354213,0.20000479087627934
joking,0.20380565799433628,0.20543902659965257,0.20365416982829182,0.22503459149921132,4.970322967946247
jolie,1.6920200620183077,0.20469375797323483,0.20400990122030296,0.2009160873959067,0.20542511904113833
jonathan,1.35206203862594,0.20332610450806,0.20000355775861264,0.20015442180940612,0.20814580935131946
jones,0.2002723331287638,0.20165499548607493,0.20163264105426543,0.2005269636541671,4.607631765564874
jonesing,0.20257828274688688,0.20219951072409614,0.20279682346798994,1.1033395938547799,0.20209434999638448
jonestown,0.200890510126568,0.20001521821011292,0.20149014433144544,0.20139709177193582,2.031068656530798
jopes,0.2094000820159432,0.20172605302694277,1.503672396487669,0.20392960288387757,0.20000369894324427
joppa,0.20133016025898606,0.2031006845802759,5.434304590036686,0.20415074442761813,0.20283678631987367
jose,0.2000216419854421,0.2042992286419224,0.7975435641135639,0.20243852811568344,0.36316416069932145
josie,0.2013958058199914,0.20517537402079716,0.20545670228784005,1.6102074170187795,0.20000179616963915
jostled,0.9253891651515048,0.20331195206334426,0.2012305020592361,0.20116828876447346,0.20661996777050667
jouer,0.5943827584049716,0.20896046355328401,0.20750148951312317,0.4952890110620314,0.21099409457257146
journey,0.20070758994547094,0.20411253152356165,0.2061390658013384,0.20187159991721076,9.768346235198907
joy,0.2363513961960815,0.21095154127055485,0.206286993423897,0.20660023019940013,10.59238531431063
joyce,0.20134114419543298,0.20256874575411976,0.2024725121371102,0.21316687417412536,2.8610632252329875
joyfully,0.20003057268051785,1.2448095079313026,0.20784281759736808,0.22034770334884674,0.2047304172647829
joyous,0.9175818841305082,0.2008449285904273,0.20537995846469603,0.20000152467509066,0.20149179384316568
joys,0.20960272270081792,1.4192552459227494,0.20001083730493563,0.20002663346020028,0.20000732157285334
jr,0.20002743461200706,0.20898113094187704,0.8419919280826952,0.20001347339301964,0.20000449191862482
jrminerals,0.200044471250651,0.20118779620273247,0.20890444193726324,0.20002348781836773,0.9660073866865873
jst,0.20285689784424196,4.37162829863901,0.2000060968421035,0.20093252445882429,0.2039095973835973
jsut,0.2014058910363521,0.20232782062062715,0.20177752854532052,22.710121730580894,0.20380442089220066
jt,0.20005955254563773,0.20434126540827416,0.20384897493700455,2.1710874613740523,0.2813063593232918
judge,0.20316937836106194,0.2051657825293114,4.989027575862943,24.8559070908305,0.20487857053932368
judged,0.20002237113799806,0.20284321382880446,0.20000452232870677,0.20001021588556347,1.2456407547486088
judgement,0.20576109854079275,0.2067497830549594,0.20884764216748405,0.22163110117589052,10.369944038387178
judging,0.20395412741137278,0.2041995349088568,10.582611645715366,0.207133230832184,0.2045475191917468
judgment,0.21322850796757167,0.22485321331235097,0.20353339775592355,0.23366748586223002,2.1006194618770686
judi,0.20002388222731549,0.20668722733803843,0.20000508471449924,0.8708070687748228,0.20000357294838275
judicious,0.20269987377343962,1.6173466369610712,0.20312426884809434,0.20405280066427386,0.20511976998833947
judiciously,0.20201807255648738,0.20500329602849834,0.20161326617409955,2.8239118644916736,0.2000012659746064
judy,1.607877538909152,0.2011333756884551,0.20812386770616914,0.20001249267443488,0.20508982040956
juggling,0.20005442286459332,0.28432266380682764,0.2135407442660532,1.240589916679455,0.20000773297710675
juice,0.21364022970060478,0.20167080668026469,0.200880913190524,16.419221772661142,0.20248457771765893
jul,0.20000379967432397,0.20370365544038022,0.2027252636788618,1.1688250754874447,0.20063610489467062
julep,1.0819695067105786,0.20616126182830222,0.2056833524498827,0.20000589512254843,0.2040635201528452
julienrei,1.1647954778728384,0.2021289445592986,0.20174722275998164,0.20000485258976708,0.21807939160549641
juliet,0.21120621284644175,0.2076439918505491,0.20000245730667737,0.2047104288610912,1.2424126639957696
july,0.20586009824578322,0.20365702892366092,0.20111010942624172,0.20298060445215171,22.506690559281108
jumbo,0.20433432877433738,5.688404397657945,0.208879391875036,0.20252891690717553,0.23503852421786936
jump,0.5194542419233852,0.2052140070643303,20.890637433371843,3.7275472924407684,0.2058481719681432
jumped,0.20378601142110583,0.20788353561838332,0.20603828275017017,19.84791920196452,0.20966829269771836
jumper,1.2042825292605148,0.20236887504420778,0.20118254443654982,0.20656754525752968,0.20000014418833936
jumping,0.20394206816720184,7.8115292001397325,0.21442732505881237,0.20570058660769833,0.20580255968303565
jumps,0.21064123778352528,0.20354441325940503,0.20653039589413152,0.20929651704007338,3.073404485462803
jumpshipped,0.20182564838427589,0.8638761552723668,0.2000024114597316,0.20229902194449068,0.20184986511299552
juncture,0.20001224888537686,0.20784801533237948,0.20000288148284084,0.20000597366857426,0.8543905650697093
june,19.666585340449938,0.20618095071937836,0.20774276280946,0.20429124563724407,0.20913099236977534
junior,0.2012995120710166,5.480050446294334,0.21005083753190504,0.201841006412696,0.21284785670909534
junk,0.20590701806690248,0.20332991524589272,51.629730047325744,0.2061276170141171,0.20378237869673752
junkie,0.20482467279411443,26.213966147194565,0.20518319519698774,0.20651469478639856,28.786649242703675
junkies,0.21639485275083256,0.20430072493237744,0.20471784429573087,2.4491826678823583,0.20874452738296503
junky,0.2019749419895303,0.2043471917941826,0.2033153268006269,0.2124095196726814,5.500924901163323
jurlique,5.482304520274855,0.20677927419926964,0.20288391272680786,0.2053548307955345,0.2035245558268073
jury,0.2039181556967228,0.20125064905096576,0.20093032264221936,3.301831227598406,0.20438624440871345
jus,0.20200325302607244,0.20362310882840337,0.20347911209038594,3.758045448088096,4.447102794177785
juse,0.2118243667683265,0.20940590720739885,0.20868855291082536,0.2000073318195873,0.9728924704647683
jush,0.20007569193455993,1.6808748165580205,0.20001868999428976,0.20883245976231724,0.2028900253598258
juss,1.0892332302288315,0.20548118784036237,0.2000048730357819,0.20001277351378602,0.20816722552081504
jusst,1.1088079224752083,0.20465700298524264,0.20000380749491012,0.20001038911711502,0.2046232016618383
just,0.433888490280728,7233.372906696589,2168.9854138250603,3.8039199543585887,1377.8548368513746
justice,0.20125439498962008,12.531876624003681,0.2039170020132387,0.2023842065944762,0.20571309169612034
justifiable,0.2017812969872468,0.22367745468154446,0.20702770395256323,0.2054024609607646,1.1877701201882551
justification,0.20001557800804218,0.20294039858729715,0.90841627245658,0.20043075004717587,0.3046558121524791
justified,0.20721496211026375,0.20467636206270567,0.20377545606425287,0.2047672171122851,6.800763119590982
justifies,4.164590642092959,0.20450466621287625,0.20062280044169017,0.20038881051897853,0.20105799638658634
justify,0.2063046241160809,42.482076848104974,0.21922751256886486,0.21866006416475078,0.20870438822448859
justifying,0.20002841658606302,0.20849460452555324,0.2029510880594095,1.164415412749496,0.2000043771138226
justs,0.20001572152645977,0.20169019132016971,0.20000385746294583,0.20000771237143283,0.8953502111469224
jut,0.20003548249437492,0.8435560655224262,0.20000828714700564,0.20001691175600933,0.2000057128836788
juuuust,0.2000201326749875,0.21276143782138626,0.20000440900405772,1.3367090089679379,0.20785502098112457
juvenile,1.3435675420696578,0.20676037584596726,0.2040472746656184,0.20000422496167014,0.2029705920981073
juz,0.8638654383945159,0.20111032216345534,0.20336254810880905,0.20109990830097924,0.20424166417587364
ka,0.20119393631956425,0.20640452884143853,0.2010860486509365,0.20646905149768272,3.9443341404945973
kabkui,0.20000640442907405,0.20788667624542234,0.20072739728951206,1.0405606567704286,0.20470519807426016
kaboobkhi,0.20001978241964594,0.8326362528136703,0.20000507640885884,0.20000951998937225,0.20000316394954062
kaboodle,0.21029742079561384,0.20344610632263468,0.20337942719735744,0.9910037916453807,0.7988775560437095
kabookhi,0.20001978241134574,0.8326362528258294,0.20000507640310758,0.200009519990267,0.2000031639498335
kabooki,0.2038323497125197,3.3427940668794003,0.20106764599654897,0.2003887761921312,0.20544135875439495
kabuci,0.20730644830102718,0.20724746775223032,0.21461493930319223,0.2060326016195035,0.8860018067291134
kabuki,0.2056708041259928,1209.7555144932894,0.21955831118318933,0.2356973477181176,0.20696409499577217
kabukied,0.8295463744396978,0.20312320896882083,0.20000113396144162,0.20000229793553015,0.2000007804877555
kabukii,0.20000667830455326,0.2046521896647242,0.20177691965132027,1.0760056587418196,0.20054888709720614
kabukis,0.20153960367788756,9.637850981111153,1.053587845546251,0.20915493903500726,0.20472632278626013
kabukti,0.20001459889356876,0.20750794285681395,0.20000340768092983,0.8689754862064341,0.2048926293623767
kabuli,0.20005302718132104,0.21167108459696848,0.20538998539832318,0.2000292508400682,1.2785215910649608
kabuski,0.2043204989193993,1.157604591819095,0.20000481006412935,0.2038321935914966,0.2047423497641381
kaliardos,0.20461530043028647,0.20537679294742917,0.20212510640401551,1.4101148834610393,0.20000072261074095
kamay,0.20001758933628844,0.21481266458300544,0.6359295942139824,0.20843536502679746,0.7113092308121245
kaminsky,0.9749828434921193,0.20070113403981393,0.2028629293881706,0.2004222880722224,0.2015826991950006
kanebo,18.959728912090526,0.2040536073865206,0.2048900735623696,0.20630869878202518,0.20433719939263006
kansas,0.33720378481959074,0.2076989164371853,0.2034477911755006,0.2000143150236233,0.8819480001801968
kao,0.20501949776197018,0.21160788562911614,0.20000256389935223,1.152667566325612,0.20120693073074117
kaolin,2.754336172410032,0.20716004278296085,0.20591185542663157,6.035641984302605,0.20349881013216228
karan,0.8179544520378002,0.20041370055029445,0.20025763345527478,0.20159853616343462,0.2016729674894583
kardashian,0.20452821452738543,0.20621769119672556,0.20240178499785466,1.7555735210991943,0.20791997544228077
karen,0.2059305608595678,0.20164149902643566,1.8753633029580412,0.20154023613568225,0.20429180160933882
karin,0.20003221743373525,0.21636737737808764,1.3536424696923026,0.2000179520001442,0.20000595885841455
karma,1.3170279826528697,0.2058445287238413,0.2033115158372978,0.2100105891354993,0.20232086464104931
kashmir,0.20669591973366672,0.2037039107426284,0.20226200824006837,1.2967932575206718,0.20438839713037887
kashuck,0.20000698001717748,0.20681291277291922,0.20438978552613116,0.22881757754570067,1.2738162372953108
kashuk,0.20347275601058545,32.73404958991757,0.20232815520101566,0.20303862538378067,0.203133462336226
kat,0.20904026787802327,0.21402037685534897,12.344853055672296,0.20686915984920687,0.20197732612811317
kate,6.844882494199866,0.20494925684686868,0.20972640542937668,0.22044863200164583,0.20733486597652273
katherine,1.3924514498673177,0.20199362615706642,0.20514277242526707,0.2052408744159655,0.20416449664125305
kaubiki,0.2000313177416751,0.2093949708697015,1.0809867188127147,0.20247617401991447,0.20000435847928824
kaubuki,0.2000102709985905,0.22302978299519086,0.20127868746955377,0.826698028237684,0.20000168913343777
kay,53.698801060967696,0.20238721743593674,0.20257502471725883,0.2013127948677776,0.20260682810428787
kc,0.22077705188912566,0.20000157211830663,1.0679535312605482,0.2777077604932711,0.22578877088208496
keen,0.20159244942962454,2.0170004597506317,1.2436987303403786,0.20651284626378658,17.27620227154178
keens,0.20301422265767868,1.6695157634603566,0.2095202784126836,0.20001043583777323,0.21063098321341933
keeped,0.20003016443375343,0.20744505679480912,0.207767331680659,0.20001727854973803,1.3232556493648293
keeper,0.20231103595116437,0.20939465634510418,0.20451113658127495,0.20944828317737765,54.35505498816464
keepers,0.20004710251617253,0.2075902567514362,1.2690816600897963,0.20103523230141296,0.20000676750825616
keeping,0.20501125133233997,167.2550824291771,0.2260592050672914,17.522000900780693,8.65505175693938
keeps,0.20380686016883903,627.6537500233111,0.20346252535654394,0.2095075943864171,0.20389384126036902
keg,0.20939250097431583,0.2042370465464031,1.5131913314679857,0.20610056414346034,0.20738480744056
kekeke,0.20168613741968003,0.20324654146965193,0.20311785483542485,0.21728131851399787,1.5149743983385384
kelly,0.2000205658286936,0.20000092401955818,0.20000447000587784,0.20001213546053528,2.434700679349488
kentucky,2.3598286651119147,0.2065694136144298,0.20434004010397913,0.20177375698912717,0.21084713424004184
kentuckykevbshields,0.20094289449475533,0.20195070217822478,0.20241394797501058,0.8812159609938509,0.2026662333185612
kenwood,0.2000138065903577,0.20217905012413362,0.22057836863419006,1.0701199232009762,0.2000023915364434
kep,0.21277850442026888,0.2022839074865776,0.21794770571795777,0.20001099156164007,1.3117408231538534
kept,0.22580441041312146,26.718324545577925,0.2057097753394999,71.05850133819662,316.81364665548875
kepy,1.392024334591484,0.21684968767871998,0.2000288119677164,0.20007339046136882,0.20001699446332205
keratosis,3.6437523090592094,0.2029942207494004,0.20062254675351945,0.2020899488251321,0.20350086351940014
kerfuffle,0.20003174690964165,0.232847996260883,1.3056125165959889,0.20001827233660494,0.2000049486151258
kermit,0.20000426685960332,0.20207933788877674,0.20000122494127487,1.31625448105915,0.20162539904736326
kernel,1.5536755215394817,0.20432987389154278,0.20000230006646505,0.21223673347527292,0.2067460848933711
kerrie,0.20000383391180643,0.2014213855218001,0.2007170729184617,0.20300869661629783,2.719080488531029
keshuck,0.8280196564353258,0.20666315477813207,0.20000233963145436,0.20000502023811417,0.20161392660757385
ketchup,1.4029952063309246,0.20544626128139262,0.20674916033580254,0.2752710216958473,0.20000382025024055
kevin,3.6542721960539635,0.2080143987416061,0.2022782972146052,1.4450115712548892,0.2056602455141972
kevyn,0.204782627631958,0.20399330671786978,0.2015113619130229,4.730248594603873,0.2024188160601698
key,0.20447316185651307,175.0302772212935,0.20458949674404528,0.20555451423112017,10.132311505524001
keyboard,0.20206715265757774,0.20248427554923584,0.21057032711102572,1.2121014981757492,0.2041076846605861
keys,0.20138885564822054,0.20169392724672416,0.201896058882373,3.183050982147344,0.20419703186808624
keyword,0.2000178761410593,0.20734237551449886,0.8778230674582143,0.207932226818732,0.20000283545218517
